"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @andi_staub: Key Question

Is Openness in #AI Development Desirable?

#opendata #Industry40 #robotics #fintech #insurtech
https://t.co/j…",FALSE,0,NA,2017-02-17 06:56:52,FALSE,NA,"832483938232733696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yassabdullah12",6,TRUE,FALSE,NA,NA
"RT @andi_staub: Key Question

Is Openness in #AI Development Desirable?

#opendata #Industry40 #robotics #fintech #insurtech
https://t.co/j…",FALSE,0,NA,2017-02-17 06:55:53,FALSE,NA,"832483693532819456",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TwinklePortal",6,TRUE,FALSE,NA,NA
"How can #opendata portals become sustainable?  https://t.co/W3awhHYnDB",FALSE,1,NA,2017-02-17 06:54:11,FALSE,NA,"832483264648482816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hapeeg",1,FALSE,FALSE,NA,NA
"RT @SunFoundation: Dear @WhiteHouse: Please provide the public with notice before removing #opendata from government websites.
https://t.co…",FALSE,0,NA,2017-02-17 06:53:46,FALSE,NA,"832483157697982466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marisleyton",451,TRUE,FALSE,NA,NA
"RT @ogdwien: Empfehlungen für #OpenData Portale: von Einrichtung zur Nachhaltigkeit. Best Practices Bericht @EU_DataPortal @ODIHQ https://t…",FALSE,0,NA,2017-02-17 06:53:04,FALSE,NA,"832482981692313600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RudolfLegat",7,TRUE,FALSE,NA,NA
"RT @SunFoundation: Dear @WhiteHouse: Please provide the public with notice before removing #opendata from government websites.
https://t.co…",FALSE,0,NA,2017-02-17 06:52:44,FALSE,NA,"832482897491681280",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ProfCritic",451,TRUE,FALSE,NA,NA
"RT @SunFoundation: Dear @WhiteHouse: Please provide the public with notice before removing #opendata from government websites.
https://t.co…",FALSE,0,NA,2017-02-17 06:52:29,FALSE,NA,"832482837223788545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hunter_owens",451,TRUE,FALSE,NA,NA
"Key Question

Is Openness in #AI Development Desirable?

#opendata #Industry40 #robotics #fintech #insurtech… https://t.co/kG4R2jhSo2",FALSE,7,NA,2017-02-17 06:52:01,TRUE,NA,"832482719447732224",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","andi_staub",6,FALSE,FALSE,NA,NA
"RT @SunFoundation: Dear @WhiteHouse: Please provide the public with notice before removing #opendata from government websites.
https://t.co…",FALSE,0,NA,2017-02-17 06:51:18,FALSE,NA,"832482539822411776",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","spjika",451,TRUE,FALSE,NA,NA
"RT @OpenDataZurich: Now you can find over 1.1 Mio companies in Switzerland @OpenCorporates (!) https://t.co/tr4u6KHs52 #opendata #ddj https…",FALSE,0,NA,2017-02-17 06:50:50,FALSE,NA,"832482422176440320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarcBruetsch",7,TRUE,FALSE,NA,NA
"RT @CNRS_dr07: @PerseeFr lance le triplestore #datapersee, un véritable entrepôt de métadonnées https://t.co/UWQeOI1aJ5 #SPARQL #opendata #…",FALSE,0,NA,2017-02-17 06:50:49,FALSE,NA,"832482416715456519",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CGesbert",6,TRUE,FALSE,NA,NA
"RT @SunFoundation: Dear @WhiteHouse: Please provide the public with notice before removing #opendata from government websites.
https://t.co…",FALSE,0,NA,2017-02-17 06:50:30,FALSE,NA,"832482337149431810",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aschrock",451,TRUE,FALSE,NA,NA
"RT @SunFoundation: Dear @WhiteHouse: Please provide the public with notice before removing #opendata from government websites.
https://t.co…",FALSE,0,NA,2017-02-17 06:50:14,FALSE,NA,"832482271353450496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brarian",451,TRUE,FALSE,NA,NA
"RT @OpenEdEdinburgh: Case Studies Call! Does your project use #OpenData/#OpenResearch for commercial, public good, or private projects? htt…",FALSE,0,NA,2017-02-17 06:49:24,FALSE,NA,"832482057943015424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MapNav_Tom",8,TRUE,FALSE,NA,NA
"RT @steph_regnier: Study by EU #Data Portal finds that 37% of the companies using #OpenData have a forecasted growth of 61% via @CapgeminiC…",FALSE,0,NA,2017-02-17 06:46:31,FALSE,NA,"832481335675539456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernardIvezic",9,TRUE,FALSE,NA,NA
"RT @MEL_OpenData: Demain : restitution des étudiants @iscom @ISCOMLille de leurs prototypes d'applis à partir de l'#OpenData @MEL_Lille &gt;&gt;…",FALSE,0,NA,2017-02-17 06:45:38,FALSE,NA,"832481111615762433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ISCOMLille",1,TRUE,FALSE,NA,NA
"RT @oaDOI_org: new blog post:  Behind the scenes: cleaning dirty data https://t.co/Z8mFndI9C8 #opendata #openscience",FALSE,0,NA,2017-02-17 06:41:40,FALSE,NA,"832480115401461760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","najkoja",14,TRUE,FALSE,NA,NA
"#Gujarat has #INlgu #tag #IN24 #opendata #WWlgu  https://t.co/R1xNoxSsIb",FALSE,0,NA,2017-02-17 06:39:40,FALSE,NA,"832479611933974529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoCapIndia",0,FALSE,FALSE,NA,NA
"RT @innovatenw: Thanks to @AWS_Gov and @AmazonCA for their support of our #opendata #hackathon with experts, workshops, prizes, &amp; sponsorsh…",FALSE,0,NA,2017-02-17 06:39:35,FALSE,NA,"832479588357791746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rubycampbell",1,TRUE,FALSE,NA,NA
"RT @BrigitteLutz: Tolle Visualisierung der #OpenData der @johanniter_at @odp_AT #ODMeetupVie  @clara_l https://t.co/maRAnarNX3",FALSE,0,NA,2017-02-17 06:39:15,FALSE,NA,"832479504891154432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ogdwien",5,TRUE,FALSE,NA,NA
"RT @oaDOI_org: new blog post:  Behind the scenes: cleaning dirty data https://t.co/Z8mFndI9C8 #opendata #openscience",FALSE,0,NA,2017-02-17 06:38:58,FALSE,NA,"832479434875641856",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",14,TRUE,FALSE,NA,NA
"RT @worldbankdata: Check out the @WorldBank #WorldDevelopmentIndicators Interactive #SDG Dashboards ⟶ https://t.co/dUTB7hreag #opendata htt…",FALSE,0,NA,2017-02-17 06:38:51,FALSE,NA,"832479402885722112",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",11,TRUE,FALSE,NA,NA
"#opendata​ #datipubblici #civictech 
https://t.co/2Lp84rEBwf https://t.co/q7xeC6UZiu",FALSE,2,NA,2017-02-17 06:37:24,FALSE,NA,"832479038388129792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","balsamoluca",1,FALSE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 06:37:08,FALSE,NA,"832478971937697793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UKDSImpact",21,TRUE,FALSE,NA,NA
"RT @worldbankdata: Check out the @WorldBank #WorldDevelopmentIndicators Interactive #SDG Dashboards ⟶ https://t.co/dUTB7hreag #opendata htt…",FALSE,0,NA,2017-02-17 06:35:42,FALSE,NA,"832478611697340417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natasa_panori",11,TRUE,FALSE,NA,NA
"#Bihar has #INlgu #WWlgu #tag #IN10
#opendata  https://t.co/bAUQgrGZ6q",FALSE,0,NA,2017-02-17 06:34:24,FALSE,NA,"832478287058251780",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoCapIndia",0,FALSE,FALSE,NA,NA
"RT @andyreevo: This is Francis Maude taking about central gov but applies to all levels of government approach toward #opendata https://t.c…",FALSE,0,NA,2017-02-17 06:32:59,FALSE,NA,"832477929925795840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pickfordrich",10,TRUE,FALSE,NA,NA
"RT @oaDOI_org: new blog post:  Behind the scenes: cleaning dirty data https://t.co/Z8mFndI9C8 #opendata #openscience",FALSE,0,NA,2017-02-17 06:32:49,FALSE,NA,"832477887794024448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freddie2310",14,TRUE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 06:32:46,FALSE,NA,"832477874162511872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UKDataService",21,TRUE,FALSE,NA,NA
"#Assam state in India has #INlgu #WWlgu #tag #IN18 #opendata  https://t.co/lOVUUuQkuN",FALSE,1,NA,2017-02-17 06:32:00,FALSE,NA,"832477681480409088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoCapIndia",0,FALSE,FALSE,NA,NA
"#Arunachalpradesh  has #INlgu #WWlgu hashtag #IN12 #Opendata  https://t.co/pIR2wK8D3n",FALSE,0,NA,2017-02-17 06:29:37,FALSE,NA,"832477081552379905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoCapIndia",1,FALSE,FALSE,NA,NA
"RT @LeLabOSC: [Analyse] Qui rendra nos villes accessibles ? par @ghislaindelabie https://t.co/WMrU7H1L1O #OpenData #SmartCity #territoires…",FALSE,0,NA,2017-02-17 06:29:01,FALSE,NA,"832476931010424832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bastien_morel66",17,TRUE,FALSE,NA,NA
"RT @andi_staub: Study!

Applying #blockchain in global data infrastructure

#fintech #insurtech #smartcontracts #OpenData #bitcoin
https://…",FALSE,0,NA,2017-02-17 06:28:20,FALSE,NA,"832476759853461504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","eraser",8,TRUE,FALSE,NA,NA
"RT @greveler: Transparenz fliegt aus #OpenData-Gesetzesentwurf des Bundes raus https://t.co/UtTVvLKueE Sehr bedauerlich!",FALSE,0,NA,2017-02-17 06:26:52,FALSE,NA,"832476388875591680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","droecher",1,TRUE,FALSE,NA,NA
"������
Speeding is never fine with us
������
Instead make an app w our active mobile speed camera #opendata
������… https://t.co/2etqER1iww",FALSE,0,NA,2017-02-17 06:26:03,TRUE,NA,"832476183816069121",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","OpenDataQld",0,FALSE,FALSE,NA,NA
"RT @owenboswarva: App to make data and statistics more fun for young people. #opendata https://t.co/5Dg6s4WmKO",FALSE,0,NA,2017-02-17 06:25:04,FALSE,NA,"832475934108184577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UKDSImpact",11,TRUE,FALSE,NA,NA
"RT @andi_staub: Study!

Applying #blockchain in global data infrastructure

#fintech #insurtech #smartcontracts #OpenData #bitcoin
https://…",FALSE,0,NA,2017-02-17 06:24:50,FALSE,NA,"832475878839824384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BEeconCH",8,TRUE,FALSE,NA,NA
"RT @michaelbrobbey7: CABI using #geodata to help address pest issues #G4IFF @CABI_News #opendata @godanSec",FALSE,0,NA,2017-02-17 06:23:08,FALSE,NA,"832475451289325572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ednahkaramagi",2,TRUE,FALSE,NA,NA
"Study!

Applying #blockchain in global data infrastructure

#fintech #insurtech #smartcontracts #OpenData #bitcoin… https://t.co/TtDaPva6hN",FALSE,13,NA,2017-02-17 06:22:02,TRUE,NA,"832475170811961346",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","andi_staub",8,FALSE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 06:10:19,FALSE,NA,"832472223537516544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d_morera",21,TRUE,FALSE,NA,NA
"Transparenz fliegt aus #OpenData-Gesetzesentwurf des Bundes raus https://t.co/UtTVvLKueE Sehr bedauerlich!",FALSE,2,NA,2017-02-17 06:04:50,FALSE,NA,"832470842365800448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greveler",1,FALSE,FALSE,NA,NA
"Found our next @datopolis venue @ellenbroad - @StripeySundae in #GoldCreek. #opendata and #icecream! https://t.co/Rn4eNUs0UC",FALSE,5,NA,2017-02-17 06:03:40,FALSE,NA,"832470552602243075",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tobybellwood",0,FALSE,FALSE,NA,NA
"RT @Th_Bonhomme: Tour d’horizon des #smartcities en France : #opendata et #smartgrids en tête des projets menés par les villes https://t.co…",FALSE,0,NA,2017-02-17 06:01:57,FALSE,NA,"832470119519395840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ThMartiny",39,TRUE,FALSE,NA,NA
"RT @ThoHeller: #Opendata, #digitalisation and how to create #smartcities of the future | #smartcity #metercloud https://t.co/oFiD3nUPb0",FALSE,0,NA,2017-02-17 06:01:42,FALSE,NA,"832470053828259840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jackverr54",9,TRUE,FALSE,NA,NA
"¿Qué nos dice el segundo plan de acción sobre el futuro de los datos abiertos? #OpenData https://t.co/D5NNsB8Lon",FALSE,0,NA,2017-02-17 06:00:39,FALSE,NA,"832469793106112512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","o_goov",0,FALSE,FALSE,NA,NA
"DataBusiness Challenge -open data application competition with six Finnish cities gave us great feedback on our IoT… https://t.co/hhZO83S7Ho",FALSE,2,NA,2017-02-17 05:58:20,TRUE,NA,"832469208906686465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PiaMielonen",0,FALSE,FALSE,NA,NA
"RT @OpenEdEdinburgh: Case Studies Call! Does your project use #OpenData/#OpenResearch for commercial, public good, or private projects? htt…",FALSE,0,NA,2017-02-17 05:58:01,FALSE,NA,"832469129860837381",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SusanMGreig",8,TRUE,FALSE,NA,NA
"RT @e11137: Don't reinvent the wheel with #Google #localguides use #OSM instead it's #OpenData. With #Google, you work for free and you are…",FALSE,0,NA,2017-02-17 05:57:55,FALSE,NA,"832469102954307586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stfmani",12,TRUE,FALSE,NA,NA
"RT @ogdwien: Empfehlungen für #OpenData Portale: von Einrichtung zur Nachhaltigkeit. Best Practices Bericht @EU_DataPortal @ODIHQ https://t…",FALSE,0,NA,2017-02-17 05:57:49,FALSE,NA,"832469077452943361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wcarrara",7,TRUE,FALSE,NA,NA
"RT @SunFoundation: The @WhiteHouse removed Obama-era #opendata from its website: 
https://t.co/0yAS52zmQ2 @USNatArchives maintains the data…",FALSE,0,NA,2017-02-17 05:53:14,FALSE,NA,"832467924166209536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjbrinton",32,TRUE,FALSE,NA,NA
"RT @digiphile: The sudden removal of #opendata from the @WhiteHouse website &amp;  silence about new disclosures  leaves a vacuum for fears to…",FALSE,0,NA,2017-02-17 05:50:13,FALSE,NA,"832467164305035264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronschott",28,TRUE,FALSE,NA,NA
"RT @digiphile: The sudden removal of #opendata from the @WhiteHouse website &amp;  silence about new disclosures  leaves a vacuum for fears to…",FALSE,0,NA,2017-02-17 05:49:28,FALSE,NA,"832466978279346176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billschrier",28,TRUE,FALSE,NA,NA
"It just got a whole lot harder for you to contact Energy Department employees https://t.co/YRK22q4BPe #OpenData https://t.co/NDNGf3WFeR",FALSE,0,NA,2017-02-17 05:48:01,FALSE,NA,"832466613953667074",NA,"<a href=""http://www.necio.ch"" rel=""nofollow"">cityzenflag_news</a>","cityZenflagNews",0,FALSE,FALSE,NA,NA
"RT @melinachan: Calling all #startups #socent who are using #opendata. We want to know how and share your story! #melbourne #startupaus #da…",FALSE,0,NA,2017-02-17 05:46:51,FALSE,NA,"832466320289456128",NA,"<a href=""http://www.socentlive.org"" rel=""nofollow"">Socentlive bot</a>","SocEntLive",13,TRUE,FALSE,NA,NA
"RT @EnvAgency: Come rain or shine we monitor rainfall &amp; river levels across country. Our rainfall #data now available as #opendata https://…",FALSE,0,NA,2017-02-17 05:46:33,FALSE,NA,"832466242636173313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JAStark",30,TRUE,FALSE,NA,NA
"RT @melinachan: Calling all #startups #socent who are using #opendata. We want to know how and share your story! #melbourne #startupaus #da…",FALSE,0,NA,2017-02-17 05:45:25,FALSE,NA,"832465958719549446",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TransitionsFest",13,TRUE,FALSE,NA,NA
"RT @metamedio: WTF is open banking? https://t.co/Uxc6QviFoH #OpenData",FALSE,0,NA,2017-02-17 05:42:59,FALSE,NA,"832465346191716352",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",1,TRUE,FALSE,NA,NA
"The latest #offdata/#opengov Daily! https://t.co/fEQz7x0RER Thanks to @CoFOIC @BernHyland @ractack #opengov #opendata",FALSE,0,NA,2017-02-17 05:42:26,FALSE,NA,"832465209147076608",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","cortado",0,FALSE,FALSE,NA,NA
"RT @opendata_bot: #opendata #news What's New in Civic Tech: White House Removes Open Data Info, Internet Archive Offers to Host PACER… http…",FALSE,0,NA,2017-02-17 05:38:58,FALSE,NA,"832464335758778370",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",1,TRUE,FALSE,NA,NA
"WTF is open banking? https://t.co/Uxc6QviFoH #OpenData",FALSE,1,NA,2017-02-17 05:38:44,FALSE,NA,"832464275415314432",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","metamedio",1,FALSE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 05:36:02,FALSE,NA,"832463594637758466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodiquilts",72,TRUE,FALSE,NA,NA
"RT @opengovpart: A recent study by #France's @HATVP finds that #OpenData can improve public integrity &amp; fight #Corruption https://t.co/XH35…",FALSE,0,NA,2017-02-17 05:27:22,FALSE,NA,"832461416162430976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lauramarsh70",79,TRUE,FALSE,NA,NA
"RT @DatiGovIT: I Linked Data al tempo dei Big Data, di @federicomorando https://t.co/K9T5iHVdu0 
| VIA @regesta_com #LOD #BigData #OpenData…",FALSE,0,NA,2017-02-17 05:23:54,FALSE,NA,"832460541230665729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorenzobenussi",11,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 05:20:51,FALSE,NA,"832459776961368067",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","groleomustdie",72,TRUE,FALSE,NA,NA
"RT @opengovpart: A recent study by #France's @HATVP finds that #OpenData can improve public integrity &amp; fight #Corruption https://t.co/XH35…",FALSE,0,NA,2017-02-17 05:19:43,FALSE,NA,"832459491509575680",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">JGio Bot</a>","jgionova",79,TRUE,FALSE,NA,NA
"#opendata #news What's New in Civic Tech: White House Removes Open Data Info, Internet Archive Offers to Host PACER… https://t.co/bdRnEIZmDT",FALSE,3,NA,2017-02-17 05:18:38,FALSE,NA,"832459218691067904",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","opendata_bot",1,FALSE,FALSE,NA,NA
"RT @opengovpart: A recent study by #France's @HATVP finds that #OpenData can improve public integrity &amp; fight #Corruption https://t.co/XH35…",FALSE,0,NA,2017-02-17 05:17:31,FALSE,NA,"832458936024305666",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANSA_EAP",79,TRUE,FALSE,NA,NA
"RT @OpenDataRD: New Research Proves Increased Awareness in the Value of Open ... - Yahoo Finance https://t.co/WF5e1O2167 #opendata",FALSE,0,NA,2017-02-17 05:14:57,FALSE,NA,"832458292848791552",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",1,TRUE,FALSE,NA,NA
"RT @nexusapis: Thanks for having us - what a great way to learn more about #opendata and the importance of collaboration #opendatagame #dat…",FALSE,0,NA,2017-02-17 05:13:48,FALSE,NA,"832458002787561472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cameronfindlay",1,TRUE,FALSE,NA,NA
"RT @CODX: ""The progress reporting coming out of @INFC_eng is the best we've seen yet"" @clarksomerville https://t.co/V5R4q6v4AD #opendata #o…",FALSE,0,NA,2017-02-17 05:11:47,FALSE,NA,"832457493661904900",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","clarksomerville",1,TRUE,FALSE,NA,NA
"New Research Proves Increased Awareness in the Value of Open ... - Yahoo Finance https://t.co/WF5e1O2167 #opendata",FALSE,2,NA,2017-02-17 05:05:28,FALSE,NA,"832455904834383872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OpenDataRD",1,FALSE,FALSE,NA,NA
"RT @CityofEdmonton: Community sandboxes R back! Find the closest box w/ a map from our Open City &amp; Innovation branch #yegsnow #opendata htt…",FALSE,0,NA,2017-02-17 05:03:36,FALSE,NA,"832455433331707904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DemetriGianni",10,TRUE,FALSE,NA,NA
"Cool #opendata geek out thread. https://t.co/Kc7K5WseNV",FALSE,1,NA,2017-02-17 05:02:28,FALSE,NA,"832455148634923008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tremendous3",0,FALSE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 05:02:09,FALSE,NA,"832455070704824326",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MvPruett",72,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 05:01:56,FALSE,NA,"832455014937341955",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cameronfindlay",7,TRUE,FALSE,NA,NA
"RT @shom_fr: #Nouveauté: le modèle numérique de terrain terre-mer #opendata       #Litto3D #Guadeloupe enrichi du cœur de l'île https://t.c…",FALSE,0,NA,2017-02-17 05:01:20,FALSE,NA,"832454863745212418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ledoarejl",7,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 05:01:12,FALSE,NA,"832454830840897536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","petercoffin",72,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 04:57:31,FALSE,NA,"832453902687576064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shasta_Otter",72,TRUE,FALSE,NA,NA
"The latest Open Government by Estratic! https://t.co/69nEruqtgt Thanks to @hayoka13 @TheICLR @risky2198 #opendata #bigdata",FALSE,1,NA,2017-02-17 04:53:29,FALSE,NA,"832452887707996161",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","estratic",0,FALSE,FALSE,NA,NA
"RT @YDS_EU: Nice little tutorial on how to use #API-s to access #opendata for your #dataviz. https://t.co/02aVu50sAO",FALSE,0,NA,2017-02-17 04:51:23,FALSE,NA,"832452359728963584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vafopoulos",1,TRUE,FALSE,NA,NA
"RT @digiphile: I dislike framing of efforts to archive #opendata as ""resistance"" or ""opposition."" #OpenGov is for ALL Americans. It's about…",FALSE,0,NA,2017-02-17 04:45:44,FALSE,NA,"832450937646174210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kcoyer",40,TRUE,FALSE,NA,NA
"RT @SunFoundation: Please help @DataRefuge at @Georgetown this weekend for #DataRescueDC: https://t.co/iCJGeYut1m #opendata #opengov https:…",FALSE,0,NA,2017-02-17 04:42:13,FALSE,NA,"832450052681564161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Katblerg",32,TRUE,FALSE,NA,NA
"RT @_akpiper: Releasing #LIWC tables for 25,000 literary documents #opendata: https://t.co/XIOsoK3VAz",FALSE,0,NA,2017-02-17 04:39:01,FALSE,NA,"832449246750265344",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",15,TRUE,FALSE,NA,NA
